index,assists,baronKills,bountyLevel,champExperience,champLevel,championId,championName,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees_x,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,id_game,inhibitorTakedowns,nexusTakedowns,turretTakedowns_x,eligibleForProgression,basicPings,allInPings,assistMePings,baitPings,commandPings,dangerPings,enemyMissingPings,enemyVisionPings,getBackPings,holdPings,needVisionPings,onMyWayPings,pushPings,visionClearedPings,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,doubleAces,dragonTakedowns,earliestBaron,earliestDragonTakedown,earliestElderDragon,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,firstTurretKilledTime,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadAfkTeammate,hadOpenNexus,highestChampionDamage,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerKillsEarlyJungle,junglerTakedownsNearDamagedEpicMonster,kda,killParticipation,killsNearEnemyTurret,killsOnLanersEarlyJungleAsJungler,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,laneMinionsFirst10Minutes,legendaryCount,lostAnInhibitor,maxKillDeficit,moreEnemyJungleThanOpponent,mostWardsDestroyedOneSweeper,multiKillOneSpell,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,poroExplosions,riftHeraldTakedowns,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirst25Minutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,turretPlatesTaken,turretTakedowns_y,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,unseenRecalls,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,controlWardTimeCoverageInRiverOrEnemyHalf,earlyLaningPhaseGoldExpAdvantage,laningPhaseGoldExpAdvantage,maxCsAdvantageOnLaneOpponent,maxLevelLeadLaneOpponent,visionScoreAdvantageLaneOpponent,teleportTakedowns,highestCrowdControlScore,shortestTimeToAceFromFirstTakedown,highestWardKills,baronBuffGoldAdvantageOverThreshold,fastestLegendary,thirdInhibitorDestroyedTime,completeSupportQuestInTime,dodgeSkillShotsSmallWindow,epicMonsterStolenWithoutSmite,kTurretsDestroyedBeforePlatesFall,landSkillShotsEarlyGame,multiTurretRiftHeraldCount,quickCleanse,quickFirstTurret,quickSoloKills,soloTurretsLategame,threeWardsOneSweeperCount,fasterSupportQuestCompletion,mejaisFullStackInTime,immobilizeAndKillWithAlly,killAfterHiddenWithAlly,killedChampTookFullTeamDamageSurvived,knockEnemyIntoTeamAndKill,pickKillWithAlly,saveAllyFromDeath,survivedThreeImmobilizesInFight,tookLargeDamageSurvived,takedownsFirstXMinutes,killingSprees_y,playedChampSelectPosition
0,6,0,0,9598,12,54,Malphite,0,0,0,265,0,23564,7,0,0,0,False,False,False,False,False,True,6240,5800,TOP,0,0,3084,2033,3047,6660,0,0,3340,10,0,2,TOP,0,0,1,406,20205,5902,10012,0,0,0,0,0,1,0,35063,5983,9240,4075,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,49,49,46,6,3,4,1,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,541,GC Darius Brando,False,100,TOP,26,1396,55269,11886,0,20948,367,0,95,401,141,1,0,0,0,1694,0,7,0,10,0,1,5,False,LA2_1241995688,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,510.7459098222056,0.2396348806350076,0.0,7.0,0.0,0.0,,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,1396.3829014646817,0.0,268.154701860241,,0.0,,0.0,0.0,0.0,,0.0,1.1428571428571428,0.4705882352941176,0.0,,0.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3084.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.1969032167453131,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4303866738896363,1.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0324776172637939,,1.0,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,3.0,,1.0
0,1,0,2,1998,5,98,Shen,0,1,0,0,0,1690,0,0,0,0,False,False,False,False,False,True,2137,2000,TOP,0,0,1054,3067,1028,1001,0,0,3340,5,1,2,NONE,0,2,1,0,680,612,846,0,0,0,0,0,1,0,5413,1375,1013,4075,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SUPPORT,0,8,3,9,0,0,4,0,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,541,GC Darius Brando,False,100,TOP,9,343,6331,2153,0,1899,70,0,22,35,0,1,0,237,165,40,0,0,0,0,0,0,0,True,LA2_1242010655,0.0,0.0,0.0,True,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.2010541751352,0.2298924936734405,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,343.3973895798722,0.0,373.4810908071689,,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,0.4285714285714285,1.0,,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.2782963118767722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,,
5,0,0,0,73,1,98,Shen,0,1,0,0,0,56,0,0,0,0,False,False,False,False,True,False,542,500,TOP,0,0,1054,2003,0,0,0,0,3340,2,0,0,NONE,0,0,0,0,100,61,3,0,0,0,0,0,6,0,331,103,162,4075,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SUPPORT,0,2,0,0,0,0,4,0,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,541,GC Darius Brando,True,200,TOP,0,117,441,174,0,199,4,0,1,4,0,1,0,10,10,33,0,0,0,0,0,0,0,False,LA2_1242274044,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.71063754385946,0.3348009330716459,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,118.00733428614198,0.0,275.7389525561141,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.536565011629079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1893365192964111,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5,14,0,0,22407,18,98,Shen,0,1,766,6714,766,141562,6,0,2,0,False,False,False,False,False,False,16177,16200,TOP,0,1,3065,3084,3068,3047,3075,4637,3340,25,2,10,TOP,25,5,2,1166,81070,16645,20029,10,0,1,0,0,6,0,57046,16580,48282,4075,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,122,27,61,9,4,4,2,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,541,GC Darius Brando,False,200,TOP,66,2677,150283,34522,7733,73630,20267,0,192,270,339,1,0,12167,1296,5317,0,9,0,25,0,2,13,False,LA2_1242277679,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,219.0,0.0,0.0,1.0,0.0,600.0,0.0,0.0,773.4515777181704,0.2713153404342978,0.0,6.0,0.0,0.0,1477.2458372017725,,,7733.83642578125,0.0,0.0,38.0,8.0,0.0,0.0,0.0,863.3288888542138,0.0,1.0,2678.06792182892,0.0,362.453691916018,,0.0,,0.0,0.0,0.0,,0.0,4.0,0.5853658536585366,1.0,,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,3084.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0,0.0,0.0,0.0,2.0,13.0,1.0,0.0,24.0,1.0,0.0,,1.0,0.0,2.0,0.1805545570469953,0.0,2.0,0.0,1.0,0.0,9.0,0.0,0.5674647018865491,2.0,0.0,0.0,,0.0,0.0,7.0,2.0,-0.2079665660858154,,,34.72426350117826,,,,2560.134950340943,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,10.0,2.0,1.0,0.0,19.0,0.0,0.0,3.0,4.0,2.0,1.0
5,8,0,0,10315,13,67,Vayne,0,1,0,0,0,11637,9,0,0,0,False,False,False,False,False,False,7640,7300,BOTTOM,0,2,1055,3084,3077,3006,1011,1028,3340,14,0,2,BOTTOM,0,0,1,513,84,57,7896,1,0,1,0,0,6,0,37925,7963,15493,4075,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,DUO,0,75,0,10,5,3,4,5,7,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,541,GC Darius Brando,False,200,BOTTOM,4,1562,56022,11091,0,23527,3564,328,99,4,182,3,0,18012,3070,138,0,10,0,7,0,0,4,False,LA2_1242301383,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,90.0,0.0,1.0,0.0,0.0,450.0,0.0,0.0,425.9503843707348,0.2180425508260815,0.0,9.0,0.0,0.0,,,,328.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,0.0,1.0,1562.4260041798773,0.0,293.40000088916145,,0.0,,0.0,0.0,0.0,,0.0,1.1111111111111112,0.7692307692307693,1.0,,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,50.0,0.0,0.0,1.0,4.0,0.0,0.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.2076656387910131,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.2822685981985985,0.0,0.0,1.0,,0.0,0.0,9.0,1.0,-0.3638457059860229,,,,,,,,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,3.0,,
3,4,0,0,14715,16,67,Vayne,0,2,1401,3318,1401,27268,8,0,3,0,False,True,False,False,False,False,13911,13600,BOTTOM,0,3,3033,3006,3084,3748,3124,1042,3340,23,4,11,MIDDLE,0,3,2,385,893,327,27727,0,0,1,0,0,4,0,128187,21514,15655,4075,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,DUO,0,101,0,15,11,3,4,6,7,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,541,GC Darius Brando,False,100,BOTTOM,15,1972,173193,32101,0,46886,7063,562,173,72,250,3,0,44112,10259,3503,1,11,0,13,0,2,7,False,LA2_1242581968,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,675.0,0.0,0.0,976.2430252533072,0.2165231771339395,0.0,8.0,0.0,0.0,,,,562.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,0.0,1.0,1972.951395542864,0.0,423.0627614601394,,0.0,,0.0,0.0,0.0,,0.0,1.875,0.5357142857142857,2.0,,0.0,0.0,1.0,0.0,62.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,3084.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,86.0,0.0,0.0,3.0,7.0,0.0,0.0,15.0,0.0,0.0,,1.0,0.0,0.0,0.265222249387597,0.0,4.0,5.0,2.0,10.0,8.0,0.0,0.4175395937060134,2.0,1.0,1.0,,1.0,1.0,33.0,2.0,-0.5572850704193115,,,,,,,,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,1.0,0.0,2.0,12.0,0.0,10.0,0.0,8.0,2.0,1.0
3,8,0,1,15004,16,202,Jhin,0,1,1709,10394,1709,10562,6,0,0,0,False,False,False,False,False,False,13158,11680,BOTTOM,0,2,1055,6671,3009,3094,3031,3123,3340,14,1,5,BOTTOM,4081,3,1,1337,7922,1374,11028,1,0,1,0,0,4,0,154064,19072,12131,4075,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,CARRY,0,96,28,13,42,4,4,7,7,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,541,GC Darius Brando,False,100,BOTTOM,20,2157,168358,21096,0,26389,4226,576,212,86,207,3,0,6371,650,3229,1,10,0,12,0,1,8,False,LA2_1242791427,0.0,0.0,1.0,True,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,179.0,0.0,1.0,0.0,0.0,650.0,0.0,0.0,586.5544972891576,0.1933504308658032,0.0,6.0,0.0,0.0,,,,576.199951171875,0.0,0.0,11.0,0.0,0.0,0.0,0.0,,0.0,2.0,2158.0179882688594,0.0,365.8628417566436,,0.0,,0.0,0.0,0.0,,0.0,2.1666666666666665,0.52,1.0,,0.0,0.0,2.0,0.0,54.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6671.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,19.0,0.0,0.0,1.0,7.0,0.0,0.0,13.0,0.0,0.0,,0.0,0.0,0.0,0.242913765078384,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.3567040913732662,1.0,1.0,0.0,,1.0,0.0,19.0,2.0,-0.6833453178405762,,,,,,,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,2.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,7.0,1.0,1.0
9,22,0,2,18348,17,555,Pyke,0,3,1788,6492,1788,20668,8,1,0,0,True,False,True,False,False,False,14343,11925,UTILITY,0,4,3857,3142,3117,6609,6691,3035,3364,24,3,8,BOTTOM,0,2,1,663,0,0,17711,0,0,0,0,0,10,0,71511,17514,15497,4075,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SUPPORT,0,99,38,46,14,4,4,6,14,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,541,GC Darius Brando,False,200,UTILITY,62,2472,102083,21983,0,34223,10934,0,68,170,293,1,0,30571,4469,1014,0,11,0,64,1,8,22,True,LA2_1242975505,1.0,1.0,3.0,True,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,533.4994220702213,0.1485933026130469,0.0,8.0,0.0,2.0,,409.52859993139646,,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,739.2258208917667,1.0,3.0,2472.420379822611,0.0,348.0749095191266,,0.0,,0.0,0.0,0.0,,0.0,3.75,0.5357142857142857,0.0,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,6691.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.0,46.0,0.0,0.0,0.0,21.0,0.0,0.0,30.0,0.0,0.0,,0.0,0.0,0.0,0.086705999888272,0.0,4.0,4.0,3.0,0.0,2.0,0.0,1.5704611977331606,8.0,1.0,1.0,0.3192944595715321,1.0,0.0,5.0,2.0,-0.1406514048576355,,,,,,,,0.0,7.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,,0.0,,,21.0,7.0,0.0,14.0,25.0,0.0,8.0,0.0,12.0,,1.0
9,15,0,1,11237,13,53,Blitzcrank,0,4,2454,4376,2454,7784,1,2,0,0,False,True,False,False,False,False,8272,7785,UTILITY,0,0,3855,3111,3135,4644,1052,0,3364,16,1,3,BOTTOM,0,2,1,349,11720,7602,6146,0,0,0,0,0,10,0,8672,2757,5864,4075,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SUPPORT,0,37,15,35,8,1,4,5,14,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,541,GC Darius Brando,False,200,UTILITY,34,1537,27533,11745,0,12509,3544,0,32,69,12,1,0,7141,1385,498,0,0,0,33,2,2,12,True,LA2_1243123715,1.0,1.0,5.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,458.3706987420405,0.1378112485343863,0.0,1.0,0.0,1.0,1429.7334911790383,1245.433219910014,,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,987.7346278402872,0.0,1.0,1537.5297672476672,0.0,322.8289631839341,,0.0,,0.0,0.0,0.0,,0.0,18.0,0.4864864864864865,2.0,,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,0.0,0.0,0.0,10.0,0.0,1.0,18.0,0.0,1.0,,1.0,0.0,1.0,0.1356365631873484,0.0,2.0,1.0,5.0,5.0,0.0,0.0,1.2919869727929938,2.0,2.0,1.0,0.524223960010057,0.0,0.0,8.0,1.0,3.532944679260254,,,,,1.0,,,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,6.0,0.0,11.0,17.0,0.0,0.0,0.0,10.0,,1.0
4,12,0,0,8365,11,412,Thresh,0,3,1500,2464,1500,12514,2,0,0,0,True,False,False,False,False,False,7305,6850,UTILITY,0,0,3857,3001,3111,3075,0,0,3364,14,2,4,BOTTOM,0,2,1,931,9851,4904,2774,0,0,0,0,0,5,0,7724,1268,7331,4075,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SUPPORT,0,33,9,14,5,1,4,3,14,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,541,GC Darius Brando,False,100,UTILITY,23,1262,22276,6481,1305,10393,1327,0,38,65,66,1,0,4700,308,287,1,1,0,20,0,2,9,True,LA2_1243141809,1.0,0.0,4.0,True,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.05489768033976,0.1372437477695647,0.0,2.0,0.0,3.0,,442.387205897788,,1305.4300537109375,0.0,0.0,38.0,0.0,0.0,0.0,0.0,710.8459575048563,0.0,0.0,1262.3703377633185,0.0,347.22688176613923,,0.0,,0.0,0.0,0.0,,0.0,8.0,0.4848484848484848,2.0,,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,3001.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,1.0,9.0,0.0,0.0,16.0,0.0,1.0,,0.0,0.0,0.0,0.0973016062523614,0.0,4.0,1.0,4.0,20.0,1.0,0.0,0.9755371053842848,2.0,2.0,0.0,,1.0,1.0,23.0,2.0,-0.2569617629051208,,,,,,,,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,,0.0,1.0,,11.0,1.0,0.0,8.0,13.0,0.0,2.0,0.0,7.0,,1.0
4,15,0,0,13661,15,412,Thresh,0,4,3391,5388,3391,34489,8,0,0,0,False,False,False,False,False,False,9987,9500,UTILITY,0,2,3857,3109,3111,3075,3001,1029,3364,21,1,2,BOTTOM,0,2,1,460,28313,9048,8659,0,0,1,0,0,5,0,10982,1456,14478,4075,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SUPPORT,0,39,27,22,9,4,4,5,14,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,542,GC Darius Brando,False,100,UTILITY,37,2135,51128,11428,3116,26957,3946,0,60,128,191,1,0,11832,923,3819,1,10,0,45,0,8,15,False,LA2_1243181663,0.0,0.0,2.0,True,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,97.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,321.0929005196268,0.1417851503832716,0.0,8.0,0.0,2.0,,420.2613332488126,,3116.461669921875,0.0,0.0,50.0,0.0,0.0,0.0,0.0,783.6050439345029,0.0,1.0,2135.629555096109,0.0,280.60278165752925,,0.0,,0.0,0.0,0.0,,0.0,2.125,0.3953488372093023,0.0,,0.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3001.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.0,0.0,0.0,0.0,15.0,1.0,0.0,17.0,0.0,0.0,,0.0,0.0,0.0,0.0816558719503039,0.0,4.0,1.0,2.0,5.0,2.0,0.0,1.291397836817817,8.0,4.0,0.0,,0.0,0.0,13.0,1.0,-0.2649215459823608,,,,1.0,,,,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,,,10.0,2.0,0.0,10.0,15.0,0.0,0.0,0.0,8.0,,1.0
5,7,0,0,12280,14,84,Akali,0,1,1173,5465,1173,20485,6,0,0,0,False,False,False,False,False,False,8659,8300,TOP,0,1,1054,3084,3020,3165,3191,0,3340,20,1,2,MIDDLE,0,2,1,832,54175,11639,6448,0,0,1,0,0,6,0,15019,2496,26860,4075,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,DUO,0,113,16,55,16,2,4,3,14,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,542,GC Darius Brando,False,200,TOP,2,1700,75926,14728,0,35445,1137,0,127,60,173,1,0,6732,592,2136,0,9,0,14,0,1,6,False,LA2_1243200076,0.0,0.0,0.0,True,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,519.7947523037609,0.2629122968881373,0.0,6.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1700.1690405601769,0.0,305.6012299981708,,0.0,,0.0,0.0,0.0,,0.0,1.5,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3084.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,40.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,,1.0,0.0,0.0,0.1814916751846242,0.0,2.0,0.0,0.0,5.0,5.0,0.0,0.5015551389870843,1.0,1.0,0.0,,0.0,0.0,3.0,1.0,-0.4418445825576782,,,,,,,,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,1.0,0.0,0.0,9.0,0.0,4.0,0.0,3.0,,1.0
