index,assists,baronKills,bountyLevel,champExperience,champLevel,championId,championName,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,id_game,inhibitorTakedowns,nexusTakedowns,turretTakedowns,eligibleForProgression,basicPings,allInPings,assistMePings,baitPings,commandPings,dangerPings,enemyMissingPings,enemyVisionPings,getBackPings,holdPings,needVisionPings,onMyWayPings,pushPings,visionClearedPings
7,4,0,0,10485,13,711,Vex,0,0,1152,2195,1152,7896,7,0,1,0,True,False,False,False,False,False,10160,9700,MIDDLE,0,2,4628,3020,6655,4632,3108,0,3340,15,2,6,MIDDLE,0,2,2,402,73366,13135,7548,8,0,1,0,0,8,0,12659,2432,5647,4923,4D6Vzqcv65Ml80e6fQIMWYxGdTopRdZyBvxmm90g3UMHjp3CNHEJUoaSYHVsJJ7i6IocjyypuifZtQ,0,,,SOLO,0,79,27,36,14,6,14,4,4,Hrz8Qvt9LEwNREYa4p_xq8IIJVi_bDcdAE-gXFj5vfE9zro,371,SúperFdeForro,False,200,MIDDLE,22,1587,98187,16450,0,15384,1501,0,122,399,194,1,0,12161,881,2188,0,9,0,13,0,0,8,False,LA2_1093726151,0.0,0.0,0.0,,,,,,,,,,,,,,,
8,10,0,0,11184,13,360,Samira,0,2,1098,1521,1098,11222,7,0,2,0,True,False,False,False,False,False,11700,11025,BOTTOM,0,2,6673,3006,3123,6676,1037,1038,3363,21,2,5,BOTTOM,507,2,2,465,17777,3223,8014,12,0,1,0,0,9,0,107198,12887,12312,750,htWhRtju3w3vj8-iSFnf9WJtCCD8mvZMpjZebAPzRnF1U4lCXkxJzcTBnNImmcS5xufnRtM9ScMmwA,0,,,SOLO,0,87,10,24,5,3,4,5,7,KViKDWNJlfQX914vubvrWM9_AsmbMAFEViSPR79F4m07zg,407,MaracuyáconMango,False,200,BOTTOM,0,1587,124976,16110,0,21767,3271,912,210,4,203,2,0,0,0,1440,0,9,0,23,0,5,7,False,LA2_1093726151,0.0,0.0,0.0,,,,,,,,,,,,,,,
9,12,0,0,8579,11,89,Leona,0,7,206,1886,206,20407,6,4,0,1,True,False,False,False,False,False,7737,7475,UTILITY,0,2,3857,3001,6662,0,3047,2055,3364,23,1,5,JUNGLE,0,2,1,416,10083,4542,8169,4,0,1,0,0,10,0,10477,4489,10040,746,7PSqulLhwY_X3R3WdLNfTEfaSdjFn2j9eqYJ7sI0TYfFkndt1BI2Se95a-K6YMN3Y_0Snm342qCJ2w,0,,,NONE,0,47,30,29,8,5,4,6,3,YpRYsOfoJqCPJ9zyDlu_FWDpnXohFGt9CTFgiE9VcQwc,144,AttckNoDmgNoCrry,False,200,UTILITY,57,1587,26699,9032,0,20268,1992,0,35,280,168,1,0,6139,0,2058,0,9,0,50,5,4,20,False,LA2_1093726151,0.0,0.0,0.0,,,,,,,,,,,,,,,
0,1,0,1,7198,10,150,Gnar,0,1,1446,1446,1446,5432,3,0,0,0,False,False,False,False,False,True,4549,3450,TOP,0,0,1054,3047,3057,3067,1036,0,3340,9,0,1,NONE,0,0,1,305,2597,1175,871,0,0,0,0,0,1,0,39453,5001,6712,4057,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SUPPORT,0,52,10,11,2,2,4,2,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,505,GC LDCGOD,False,100,TOP,8,949,42051,6177,0,9468,856,0,82,200,56,1,0,0,0,1884,0,4,0,6,0,0,4,False,LA2_1093740320,0.0,0.0,0.0,,,,,,,,,,,,,,,
1,1,0,0,5747,9,246,Qiyana,0,11,0,5368,0,4593,5,4,0,0,False,False,False,False,False,True,4489,4225,JUNGLE,0,0,3142,1001,2055,0,0,0,3364,21,0,1,NONE,0,0,1,475,5596,103,3571,64,0,0,0,0,2,0,51259,2292,8609,4668,rBpeQjBA38N4rqm7pX3TIXwdsi8Dtyqoec_siyKZYk3u6J3lrySS6oW3OTco625EZTGDE44VFzEUOw,0,,,SUPPORT,0,80,52,25,3,9,11,2,4,SLiyJqWQty_IgbFUaKjZ9_LSSPxzsfo1oG7yCWG05UcGMf8,40,Reimeick,False,100,JUNGLE,7,949,62117,2469,0,13120,3353,0,15,67,102,1,0,5261,73,939,0,4,0,11,5,0,5,False,LA2_1093740320,0.0,0.0,0.0,,,,,,,,,,,,,,,
2,1,0,0,5329,9,711,Vex,0,5,50,261,50,4074,7,1,0,0,False,False,False,False,False,True,3811,3475,MIDDLE,0,0,3070,3020,3802,1056,0,0,3340,12,0,1,NONE,0,0,1,256,18135,2753,1738,0,0,0,0,0,3,0,7245,770,6694,29,AqKjGRcvVTpFFCjFmWlezHPWxaT0LkdJAARuzQF21RXUjnlkRyEobBE9preSuKozbnh0hnkZd45vhA,0,,,SUPPORT,0,29,15,24,5,2,4,4,14,y3gAnTO-EtujHRBDa8IOytuTLb1b_mq7f-MIqIarQEoBvQ,358,GC Tincho,False,100,MIDDLE,9,949,26108,4251,0,9391,0,0,41,259,139,0,0,727,727,959,0,4,0,4,1,0,4,False,LA2_1093740320,0.0,0.0,0.0,,,,,,,,,,,,,,,
3,2,0,0,5492,9,202,Jhin,0,2,1156,1221,1156,3289,2,1,0,0,False,False,False,False,False,True,5037,4875,BOTTOM,0,0,6671,1055,3009,0,0,0,3340,10,0,0,NONE,390,0,0,595,478,98,3366,0,0,0,0,0,4,0,49242,4415,6087,4779,CiNhIpaaN2Q_TsPyGvJG3wxHt1178VV7pe3KFBnbfEaBBBf-4wVN44SOhUgxDEv-okeJlczfzcXDoA,0,,,DUO,0,41,17,7,8,2,4,3,7,Vh51_YzrcQDBy6mkSpeBgDJMahbz_iDV-9GPkKtcUJeqCsI,57,JOSEPHGBR,False,100,BOTTOM,10,949,49721,4513,0,10328,962,300,125,22,16,2,0,0,0,874,0,4,0,5,1,0,5,False,LA2_1093740320,0.0,0.0,0.0,,,,,,,,,,,,,,,
4,1,0,0,5063,9,16,Soraka,0,4,434,601,434,3058,1,1,0,0,False,False,False,False,False,True,4164,3950,UTILITY,0,0,2055,0,0,3859,1001,3083,3364,12,0,1,NONE,0,0,1,906,4935,2023,2203,0,0,0,0,0,5,0,2350,401,3631,4424,LOvS4sZ35axG7clFKUBfQXmZ-QAtCxCkds1TUpJnFcXZupRNHmGgFfD13YGC4I9qGWgtoxgkVpK9Ng,0,,,SUPPORT,0,28,24,14,2,3,4,2,3,9r2NUYAuTwtiRwDTYhGQdpGTYK8IJFW89eqou4mZnPD4jQ,60,Tu ViejaG15,False,100,UTILITY,16,949,10021,2425,409,6183,6816,5632,28,104,30,5,0,2736,0,348,0,4,0,10,2,3,5,False,LA2_1093740320,0.0,0.0,0.0,,,,,,,,,,,,,,,
5,0,0,2,7740,11,114,Fiora,0,1,3742,3742,3742,7492,1,0,0,0,False,True,False,False,False,True,5715,5250,TOP,0,0,3047,6630,1036,0,0,0,3340,10,1,3,NONE,309,2,1,231,1766,446,1060,0,0,0,0,0,6,0,44124,5294,8830,3166,xIYdQE1X5pTO6a17SsMQaFt3nGT3MwbQU0VpWMMVYIocgPvB-EcicIV7vnc3OU2Jpj7gUkfZ189ThA,0,,,SUPPORT,0,69,12,30,3,3,14,2,12,1ml7F9GIaBPAah8AVxsKIamKP-j2ZkcpFIgEpgdsgG1kgpA,125,deforniteaLoLq,False,200,TOP,7,949,47768,7618,0,9914,2329,47,102,58,10,2,0,1877,1877,24,0,0,0,6,0,0,5,True,LA2_1093740320,0.0,0.0,0.0,,,,,,,,,,,,,,,
6,4,0,0,7573,11,9,FiddleSticks,0,4,0,14618,0,7148,1,1,0,2,True,False,False,False,False,True,6406,5850,JUNGLE,0,0,3152,3020,2424,3191,2055,0,3330,11,1,3,NONE,0,3,1,881,74254,5514,2945,107,0,0,0,0,7,0,6098,517,11246,4884,XdtTC20ly96_mHfB2Q27F0zjzZwUBSTFu2omZAGQ_3DhgBikr4_XLIXrSoDfK4NXrZ9Z0vx_dopVQg,0,,,SUPPORT,0,28,107,43,3,11,11,3,4,QuOqaLK3XZzVNv2Tcksqsr0JCviWN362piK1wWx0_yOmfg,440,Bernäs,False,200,JUNGLE,26,949,94188,6484,0,14421,9535,0,20,447,35,1,0,13836,453,230,0,0,0,20,3,3,1,True,LA2_1093740320,0.0,0.0,0.0,,,,,,,,,,,,,,,
7,1,0,1,9573,12,777,Yone,0,4,4314,7334,4314,7684,2,0,0,0,False,False,False,True,False,True,8274,7925,MIDDLE,0,0,1055,3006,6673,1037,1018,1038,3340,13,1,8,NONE,393,6,1,830,9218,1753,2333,0,0,0,0,0,8,0,64317,7138,7646,4656,31v4E7Pvp2roheSsyokB4cAsurz5ITZClofzxzycIr0mO0dhAQo07hJ-ZOonQsEOw8SvyeFd4PdLUg,0,,,DUO,0,137,32,22,4,4,14,3,4,5ll-QhIUJoH72MSSrT21QH_UHrPna-cxV7IsbiEwMRTdgQ,346,Tsunade,False,200,MIDDLE,11,949,84885,11051,0,10375,1292,0,109,88,35,1,0,11349,2159,395,3,0,0,6,0,0,4,True,LA2_1093740320,0.0,0.0,3.0,,,,,,,,,,,,,,,
8,2,0,4,5764,9,21,MissFortune,0,1,2866,2956,2866,2570,0,0,1,0,False,False,False,False,False,True,6295,3700,BOTTOM,0,0,1055,6692,0,2422,0,0,3340,6,1,4,NONE,444,4,2,0,3380,1237,1131,0,0,0,0,0,9,0,44884,7984,3263,29,ulzzK_HKoztJ43-dl9OtvhVQDFxE6RBEgKJvwqCxPZmfc_jcXPdYfpl33yjSiEGuV5uHGxrSSeS7gw,0,,,SUPPORT,0,49,20,15,2,1,4,2,7,f-OteHKgeFz1lSfkwaq_tKjpj_sAyj8QE9EHe9rWVfhywA,265,Trostikee,False,200,BOTTOM,7,949,50778,9462,0,4545,360,150,106,111,0,2,0,2514,240,150,1,0,0,4,0,1,2,True,LA2_1093740320,0.0,0.0,1.0,,,,,,,,,,,,,,,
9,6,0,0,5627,9,117,Lulu,0,4,879,1376,879,1802,0,2,0,0,False,False,False,False,False,True,4579,3585,UTILITY,0,0,3853,6617,1052,2422,0,0,3364,10,0,0,NONE,0,0,0,0,8086,2126,444,0,0,0,0,0,10,0,1868,516,2368,4928,d7Tk4f9jJl1wdXtXvbw4ZjNErBSVIrTwiNdghHJI17PwqXcaSs6OF-NAQ69t_T8s3-Ar6c2K2_C-0g,0,,,SUPPORT,0,38,18,30,1,2,14,1,4,-y0SURlcP2P6TED-tBaj7bjdgsauYA9yX0tZJLl2_HwTeA,315,Komui,False,200,UTILITY,13,949,10230,2919,1838,2813,585,589,9,158,0,1,0,276,276,0,0,0,0,30,2,7,10,True,LA2_1093740320,0.0,0.0,1.0,,,,,,,,,,,,,,,
0,4,0,0,10378,13,54,Malphite,0,1,0,1005,0,18092,4,1,0,0,False,False,False,False,False,False,6689,6580,TOP,0,2,6662,3047,1057,2033,3024,1029,3340,16,0,1,TOP,0,0,1,689,35752,11103,3092,0,0,1,0,0,1,0,23918,3134,7984,1597,NISlTm_M9fFz5t8DZPASVJwB4FmtrShshsTLWHM18mI9trD-bdYgqro74mIQXLFWBWL3rZV7wWeyzw,0,,,SOLO,0,74,45,47,7,4,4,2,12,N4AWgFHwTEbMtBc5X-bAyXgzoGsnbUIKUTQuGohW3HEyoRF6a8HMZO0Cig,41,PerifarPlus,False,100,TOP,32,1460,59670,14238,0,11772,1053,0,111,760,95,1,0,0,0,695,0,9,0,15,1,1,8,False,LA2_1093742531,0.0,0.0,0.0,,,,,,,,,,,,,,,
1,1,0,0,8550,11,106,Volibear,0,0,0,10696,0,18641,6,0,1,1,False,False,False,False,False,False,9185,8800,JUNGLE,0,2,6632,2031,3047,3053,3076,0,3340,16,2,6,JUNGLE,0,2,2,446,30877,1708,11698,86,0,1,0,0,2,0,49777,8208,13579,4057,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,NONE,0,29,85,42,5,3,4,13,11,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,505,GC LDCGOD,False,100,JUNGLE,13,1460,86960,10422,0,25686,7335,0,13,278,120,1,0,6306,506,408,0,9,0,15,0,0,6,False,LA2_1093742531,0.0,0.0,0.0,,,,,,,,,,,,,,,
2,6,0,0,9291,12,711,Vex,0,4,114,1368,114,6746,7,2,0,0,False,False,False,False,False,False,7135,6300,MIDDLE,0,2,1056,3020,6655,1082,3191,0,3363,16,0,3,MIDDLE,0,0,1,368,65954,10405,8985,0,0,1,0,0,3,0,13932,1803,6232,29,AqKjGRcvVTpFFCjFmWlezHPWxaT0LkdJAARuzQF21RXUjnlkRyEobBE9preSuKozbnh0hnkZd45vhA,0,,,CARRY,0,62,28,45,14,2,4,5,14,y3gAnTO-EtujHRBDa8IOytuTLb1b_mq7f-MIqIarQEoBvQ,358,GC Tincho,False,100,MIDDLE,22,1460,80457,12778,0,15657,220,0,121,522,175,1,0,570,570,439,0,9,0,19,2,2,9,False,LA2_1093742531,0.0,0.0,0.0,,,,,,,,,,,,,,,
3,1,0,0,8438,11,81,Ezreal,0,3,1232,3838,1232,5423,4,0,0,0,False,False,False,False,False,False,7736,7600,BOTTOM,0,2,3042,6632,3158,1036,0,0,3340,18,0,3,BOTTOM,0,0,1,626,7964,3015,8597,0,0,1,0,0,4,0,76103,5866,7877,2093,WCW9ghH6C31Wkysd2CX1H1zUN4Zd4bzbIghvCB-I5u5VDlrss-Mgr5lsMJcJtEtln6C9M9RHj2SoVw,0,,,SOLO,0,199,28,22,6,3,7,2,4,rFJanbPL2OVyJHloWg5iYyzZb6N03ilIvNNrSwFr-exp,188,Kapranos,False,100,BOTTOM,0,1460,84067,8881,0,17559,2112,346,148,0,105,2,0,0,0,1084,0,9,0,15,0,4,5,False,LA2_1093742531,0.0,0.0,0.0,,,,,,,,,,,,,,,
4,8,0,0,7562,11,16,Soraka,0,6,178,178,178,3772,3,4,0,0,False,False,False,False,False,False,5289,4250,UTILITY,0,2,6617,3158,3853,0,0,0,3364,17,0,0,MIDDLE,0,0,0,700,8085,3972,4423,0,0,1,0,0,5,0,981,464,4600,5024,yI4iMIuxsEj4tEttu6OtmQCzHUH5RJZW5WWFueLzHKEXePTVtfUQFKUOS4c_C-cAgS7WzFqpO0MbDQ,0,,,SUPPORT,0,52,36,18,6,2,3,2,4,SrJY4_K__Du7VZ_UtrqJVMqHiI7Jq3bgcI00SxJPHz8pfA,219,Minato Akêrman,False,100,UTILITY,30,1460,9067,4437,950,9658,16548,13755,12,147,37,5,0,0,0,634,0,9,0,49,4,6,25,False,LA2_1093742531,0.0,0.0,0.0,,,,,,,,,,,,,,,
5,3,0,1,11579,14,75,Nasus,0,2,6894,10317,6894,17072,2,1,0,0,True,False,False,False,False,False,10108,9250,TOP,1,0,1029,2033,6632,3111,3065,3082,3363,18,1,4,TOP,0,3,1,1196,6249,1381,8776,0,1,0,0,0,6,0,83420,7877,12421,3872,xvk2_Z04hTiMiZriZGM-A6Vc_f4qlxEQDviO_UFDYo1xnvjBLtsz8v7SVchMJGIAzpOhnnAhqahF0Q,0,,,SOLO,0,161,12,11,5,2,6,3,12,0QihJpx9a5i4qs6syl4uPwi4hoZiNEEIMBLAa2KaHflSpUs,313,ByThound,False,200,TOP,7,1460,90952,9259,0,21451,2853,0,147,55,81,1,0,1282,0,254,3,0,0,12,2,0,4,True,LA2_1093742531,1.0,1.0,4.0,,,,,,,,,,,,,,,
6,9,0,4,10965,13,72,Skarner,0,8,296,17398,296,22335,2,8,1,2,True,False,False,False,False,False,9912,8150,JUNGLE,0,0,3111,2033,6664,3053,0,0,3364,16,2,6,JUNGLE,0,4,2,581,47484,2550,5962,123,0,0,0,0,7,0,59383,4479,10877,4882,DdeEEH8cYtpsZ7S899RvyTnGS5Kp7YMZPFo8Zzt06sj0wnYQ5MQ8MeYookL-lPqGIvMhis7dq9eylg,0,,,NONE,0,244,74,68,8,14,11,4,4,Rc7dK2hr9iJ17RuJ4beAr1oYvepUjXN9N_uhtpD0gEPb1uI,288,Gâzir,False,200,JUNGLE,37,1460,120939,7863,0,16939,6010,0,16,742,33,1,0,14071,833,100,0,0,0,25,8,4,9,True,LA2_1093742531,2.0,1.0,2.0,,,,,,,,,,,,,,,
7,8,0,1,10784,13,61,Orianna,0,10,3938,5475,3938,5251,4,4,0,0,True,False,False,False,False,False,9788,9150,MIDDLE,0,0,3070,3157,1058,3020,6655,0,3363,24,1,6,MIDDLE,0,3,1,839,72352,14218,6949,13,0,0,0,0,8,0,11022,1386,3084,5031,fKYJnPmBX5xVYEtTekPx-z8XHqbkgK3lWfzNGFcWBpwBD4SKnaMR6p3XY6icD9lpNh1Al_wRbNO7kg,0,,,SOLO,0,123,85,38,7,4,4,4,12,3MBMJef-gSRdt3XOILz9vh0sYDIcSiGQ5BqIepK2eQ-WwA,160,Fiddle Castro,False,200,MIDDLE,16,1460,86550,15605,302,10488,0,0,124,298,99,0,0,3175,0,454,1,0,0,27,4,3,12,True,LA2_1093742531,1.0,0.0,3.0,,,,,,,,,,,,,,,
8,4,0,0,9289,12,29,Twitch,0,4,7589,9049,7589,3518,2,0,0,0,False,True,False,False,False,False,9391,8950,BOTTOM,1,0,3006,6672,1055,3153,1042,1042,3340,21,1,4,BOTTOM,455,3,1,1093,0,0,4279,4,0,0,0,0,9,0,77907,9419,4421,6,5QIaWutd-NXDkG5Ul6E0CWSCTdewt3xGQL7j-n_EBJj2dTANIUuThocdhmGtOFfLI-JJBVcFFYFjSA,0,,,CARRY,0,26,24,10,9,4,4,3,7,_PT1k1fpf-NSLl_e2IGHC4kVb87O1aJu7wabuQTstj2mFKU,80,MrEricX3,False,200,BOTTOM,4,1460,92175,11848,0,8877,1594,375,150,176,49,3,0,14268,2429,176,4,0,0,9,0,3,4,True,LA2_1093742531,2.0,1.0,6.0,,,,,,,,,,,,,,,
9,7,0,1,9019,12,101,Xerath,0,4,2447,3288,2447,3278,3,0,1,0,True,False,False,False,False,False,8098,7020,UTILITY,0,0,3853,6655,3020,1052,1058,1052,3364,15,1,4,BOTTOM,0,3,2,749,64684,16790,5539,4,0,0,0,0,10,0,3104,556,4063,3790,1d8RO1EXow_udSQcTIDgd5AXjOhj1UhwAS_iE8dqnnIupDGWKM6G5dhGmeGw6hY6UWwD33PRCTFfLg,0,,,SUPPORT,0,72,38,21,17,2,3,2,4,bWNs__wn71P4d-6QFj_3IFtpXQE8QMVD61DiV2BnTYRRlg,199,Tamacti Jun,False,200,UTILITY,27,1460,67789,17347,0,9694,0,0,57,168,92,0,0,0,0,92,1,0,0,20,0,2,10,True,LA2_1093742531,2.0,1.0,2.0,,,,,,,,,,,,,,,
0,12,0,5,16996,17,875,Sett,0,1,8091,10941,8091,54142,7,0,2,0,True,False,True,False,False,False,15640,11600,TOP,1,0,1054,6630,3075,3047,3067,3153,3340,18,4,14,TOP,15,5,3,651,1716,706,18096,8,0,0,0,1,1,0,125362,24555,26943,4057,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,65,34,44,10,5,4,2,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,505,GC LDCGOD,False,100,TOP,35,1951,149174,32038,0,46035,6840,0,164,199,268,1,2,22094,6777,994,1,4,0,17,0,1,9,True,LA2_1093886996,1.0,1.0,4.0,,,,,,,,,,,,,,,
1,12,1,2,13803,15,876,Lillia,0,9,0,19764,0,18627,8,7,0,2,True,False,False,True,False,False,13564,12175,JUNGLE,0,0,6653,3157,4637,3066,3020,1029,3364,29,3,11,JUNGLE,0,4,1,449,90155,13805,9556,124,0,0,1,0,2,0,15954,568,20788,4606,1pSrJn0zE1IcXv6dNHVbIAG7x-PdY-rODS8uM4AlMISGEkJiMNYuVaGNG1VETG9XcRv0rnifnDFBRA,0,,,NONE,0,128,53,65,7,6,4,18,11,500-z1qVQ8GwiEHubwYokUDR5dhy5OSePjRTNBdnm3OK6w,422,GC Elsan Guchote,False,100,JUNGLE,15,1951,143413,16935,0,31200,14508,0,33,292,254,1,0,37303,2560,855,1,4,0,28,9,9,9,True,LA2_1093886996,0.0,0.0,1.0,,,,,,,,,,,,,,,
2,15,0,1,16032,16,115,Ziggs,0,7,18528,25262,18528,8303,4,4,0,0,True,False,False,False,False,False,12678,11000,MIDDLE,0,0,1056,3157,6655,3165,3145,3020,3363,19,2,5,MIDDLE,0,2,1,738,126904,21143,7037,8,0,0,0,0,3,0,10685,529,7102,5071,-qod2xwOHoYEh0f9XO5sb5n9L8oeo8ANwACxBSqrnICJdHGoHLvb6_zZM8qEziMYUjJtKyNfe--fJg,0,,,SOLO,0,134,41,46,9,3,12,3,4,iI7dnH6XHLoMu91kFvQa4YEBF8XgkOhbc3_Znff12SUE,186,Vilú,False,100,MIDDLE,11,1951,165321,21672,0,14281,2987,0,184,238,142,1,0,27732,0,141,3,4,0,24,4,1,14,True,LA2_1093886996,0.0,1.0,4.0,,,,,,,,,,,,,,,
3,12,0,2,13416,15,29,Twitch,0,3,1915,3698,1915,8911,9,1,0,0,False,False,False,False,False,False,12128,9575,UTILITY,0,0,1055,3115,3006,2421,4633,3191,3340,19,2,7,BOTTOM,0,2,1,454,23944,4469,12314,6,1,0,0,0,4,0,46498,8003,9682,5084,LUaLQ6NObX6PaPl534yXCUY-5vIIasFraxPbDSIQqY0chIehbNMNp5Vszh4Xv2m0WSbim4DGGepzUA,0,,,DUO,0,41,30,31,8,5,14,5,4,MWT9nJnx3yzzNdNLLT2cXiaz9eMbK6l5Y21br_0cQw4,174,Ðén,False,100,BOTTOM,6,1951,83565,16849,0,22877,3631,0,109,182,220,1,0,13123,4376,880,2,4,0,8,1,2,5,True,LA2_1093886996,1.0,1.0,3.0,,,,,,,,,,,,,,,
4,15,0,0,12544,14,122,Darius,0,20,1393,8271,1393,24873,9,9,0,1,False,True,False,False,False,False,10701,10575,UTILITY,0,0,3047,3076,3857,3742,6673,1011,3364,39,1,6,BOTTOM,457,2,1,602,0,0,12612,24,0,0,0,0,5,0,71427,12852,14731,4864,J98YE1p_JPNbFlD6i4Kiy3kHDcT9Wk5WuxynRRZ4FoWlSTINzBlLOjVbjSLTqq3TfaLbA1jJhXiC1w,0,,,DUO,0,61,65,36,8,6,4,7,14,F-APPld6idttNAtyV_WSiQjKgPitlIIgb8pO8JcXqjK68w,229,ki kee29,False,100,UTILITY,36,1951,84187,16050,0,27888,3942,0,71,161,155,1,0,12759,3197,544,0,4,0,68,9,3,35,True,LA2_1093886996,1.0,0.0,1.0,,,,,,,,,,,,,,,
5,4,0,0,13447,15,150,Gnar,0,3,6932,18390,6932,16610,10,2,0,1,False,False,False,False,False,False,10785,10025,TOP,0,1,1055,1037,3047,6632,3075,3044,3363,22,0,2,MIDDLE,0,0,1,558,15589,2841,11461,24,0,1,0,0,6,0,131807,12474,14575,6,lKBRjAyAQih_cM_GQmI2q5E-8Pj8bIeuHUjkFod1gsGhOTyMw-UFO8Khn5X-kJv0MUX9IaUOB_ApPQ,0,,,DUO,0,148,26,57,7,4,4,3,12,19J3kR7fGqaxCX8EguHpVBRs_HHywmYHycD-ZyB5ImGL0F4,332,TSC Gyüki,False,200,TOP,30,1951,156581,15470,0,29475,2207,0,150,447,229,1,0,9183,154,3438,2,7,0,36,2,2,13,False,LA2_1093886996,0.0,0.0,2.0,,,,,,,,,,,,,,,
6,11,0,0,12211,14,9,FiddleSticks,0,4,0,11566,0,18622,9,4,0,0,False,False,False,False,False,False,9604,8900,JUNGLE,0,1,3157,3020,3152,0,3916,1028,3330,19,0,4,JUNGLE,0,0,1,737,105816,24348,8554,91,0,1,0,0,7,0,9018,364,20030,3591,oKMzbEfez2xW0L_QJB5I-SpIzD0czqAcRW9vqdgKzknIGrXb6YgA52UjnWKud0z1CEhQ9FXD6Yx3jA,0,,,NONE,0,25,104,68,8,18,11,6,6,ZMpEJAQFXU3okDAyn1NSr8wg7qM9pNGpJUViS8uUoQtfNA,628,No se nadar,False,200,JUNGLE,47,1951,123879,26234,0,31504,11030,0,29,787,261,1,0,9044,1521,2919,0,7,0,34,4,5,4,False,LA2_1093886996,0.0,0.0,0.0,,,,,,,,,,,,,,,
7,7,0,0,12628,14,238,Zed,0,3,0,2744,0,12961,5,0,0,0,False,False,False,False,False,False,9514,8900,MIDDLE,0,1,6691,3111,6676,3134,1036,0,3340,21,1,4,MIDDLE,523,2,1,1000,5810,301,8031,3,0,1,0,0,8,0,71982,8498,11580,4990,vfXVxiBO-oG1smSAIWCqptSI0roppYqekGdZwI9d9Nn5sopcDQk4T_7BYfX72ngZ1AhJxHt4ceWKIw,0,,,DUO,0,89,47,42,14,5,14,4,4,ZQBwaz8CUGZgqVz3abT0E92HuqUqQIme6OioLoBqCs7x1PY,284,Esmerilemelo316,False,200,MIDDLE,3,1951,78204,9211,0,21646,3841,0,142,42,149,1,0,412,412,2034,0,7,0,19,0,3,9,False,LA2_1093886996,0.0,0.0,0.0,,,,,,,,,,,,,,,
8,5,0,0,13102,15,236,Lucian,0,4,1610,15168,1610,20010,10,1,4,0,False,False,False,False,False,False,17000,15875,BOTTOM,0,1,3094,3006,3072,3123,3031,6671,3363,25,6,23,BOTTOM,1567,5,2,399,11779,6393,6645,45,0,1,0,0,9,0,165412,32664,18804,2076,r2ULWT7DKFigfA72Wac1oJh7POnDTKWgOOVfT2Ok794-GnHsHd1pkp4jUgysX7bcC29fe6_52ObcxA,0,,,CARRY,0,93,48,72,12,5,4,7,7,0go18BeqvU2aKIHFah_yG1J8nITHRMYZjOkSKpgDhcJP,135,ZG Underdog,False,200,BOTTOM,2,1951,194516,39399,0,30174,3173,1206,148,23,344,4,0,17325,342,4724,1,7,0,38,1,7,10,False,LA2_1093886996,0.0,0.0,1.0,,,,,,,,,,,,,,,
